date,close,high,low,open,pre,change,rate,volume,amount
2021/4/9,5035.3374,5100.0422,5022.0926,5100.0422,5112.2086,-76.8712,-1.5037,12841650900,2.21519791678e+11
2021/4/12,4947.7459,5045.6018,4933.0126,5026.9791,5035.3374,-87.5915,-1.7395,15264431400,2.67218195773e+11
2021/4/13,4939.6438,4994.5404,4924.1979,4949.8074,4947.7459,-8.1021,-0.1638,13291935800,2.25753230649e+11
2021/4/14,4980.6279,4987.1191,4940.2686,4945.6857,4939.6438,40.9841,0.8297,12086083800,2.2103627609e+11
2021/4/15,4948.9741,4969.9099,4900.3033,4969.9099,4980.6279,-31.6538,-0.6355,10882938400,2.13820884104e+11
2021/4/16,4966.1811,4979.1731,4917.9596,4966.8999,4948.9741,17.207,0.3477,11123992400,2.13389173714e+11
2021/4/19,5087.0165,5088.2106,4940.7473,4966.409,4966.1811,120.8354,2.4332,15476982400,3.07899776738e+11
2021/4/20,5083.3654,5119.8586,5058.9247,5065.7757,5087.0165,-3.6511,-0.0718,13654170000,2.76640588159e+11
2021/4/21,5098.7449,5110.5623,5047.9916,5055.2398,5083.3654,15.3795,0.3025,12463727700,2.42574995256e+11
2021/4/22,5089.2435,5119.2246,5067.1382,5114.2799,5098.7449,-9.5014,-0.1863,12116764500,2.41488845756e+11
2021/4/23,5135.4534,5149.9825,5086.4914,5088.8263,5089.2435,46.2099,0.908,12205699100,2.64345183119e+11
2021/4/26,5077.2372,5181.1066,5072.9585,5156.5941,5135.4534,-58.2162,-1.1336,15138196700,3.25760384278e+11
2021/4/27,5090.5195,5095.9842,5042.6099,5076.6415,5077.2372,13.2823,0.2616,12396183700,2.54738009834e+11
2021/4/28,5119.2421,5119.4455,5059.2628,5073.9728,5090.5195,28.7226,0.5642,12062031800,2.72182521893e+11
2021/4/29,5164.1692,5170.5852,5113.6484,5128.2795,5119.2421,44.9271,0.8776,14009248000,2.94112454366e+11
2021/4/30,5123.489,5163.2517,5094.9285,5156.3557,5164.1692,-40.6802,-0.7877,16012162100,3.15075102885e+11
2021/5/6,5061.1244,5132.8986,5037.4083,5098.8006,5123.489,-62.3646,-1.2172,15882263000,3.23258264642e+11
2021/5/7,4996.0527,5093.7471,4996.037,5073.4554,5061.1244,-65.0717,-1.2857,17225832100,3.04638402155e+11
2021/5/10,4992.422,5019.3927,4953.6965,5001.4371,4996.0527,-3.6307,-0.0727,17082058500,2.82656808853e+11
2021/5/11,5023.0595,5033.4938,4925.9152,4956.0794,4992.422,30.6375,0.6137,15152649700,2.70931616513e+11
2021/5/12,5044.5481,5051.1682,4995.4048,5003.8171,5023.0595,21.4886,0.4278,12661908600,2.28344006493e+11
2021/5/13,4992.9738,5022.0836,4975.4462,4992.3519,5044.5481,-51.5743,-1.0224,13227940600,2.37821404345e+11
2021/5/14,5110.5901,5112.9838,4981.2948,5007.6286,4992.9738,117.6163,2.3556,15942618000,3.18802786823e+11
2021/5/17,5184.9853,5206.6947,5115.3063,5115.3063,5110.5901,74.3952,1.4557,15388963400,3.35439913424e+11
2021/5/18,5187.6013,5201.6721,5156.7924,5190.9345,5184.9853,2.616,0.0505,11840426100,2.38182265922e+11
2021/5/19,5172.272,5193.5574,5151.6392,5173.1666,5187.6013,-15.3293,-0.2955,11872998300,2.50736278156e+11
2021/5/20,5186.412,5201.5935,5152.0358,5167.0546,5172.272,14.14,0.2734,13845477500,2.77088462047e+11
2021/5/21,5134.1483,5216.1615,5123.1171,5199.1285,5186.412,-52.2637,-1.0077,12476848500,2.68053627531e+11
2021/5/24,5155.5875,5155.5875,5092.3894,5138.8149,5134.1483,21.4392,0.4176,12674233600,2.78513133226e+11
2021/5/25,5318.478,5324.3609,5161.5238,5165.0361,5155.5875,162.8905,3.1595,18299683900,4.04683305641e+11
2021/5/26,5320.5927,5344.2837,5308.7389,5326.1169,5318.478,2.1147,0.0398,16960709600,3.46444644793e+11
2021/5/27,5338.2329,5378.4764,5286.05,5311.3726,5320.5927,17.6402,0.3315,14846285500,3.11893705935e+11
2021/5/28,5321.0886,5360.2774,5288.6515,5338.7278,5338.2329,-17.1443,-0.3212,16460580600,3.30711896344e+11
2021/5/31,5331.5696,5331.6294,5281.6851,5318.0825,5321.0886,10.481,0.197,14460326900,3.21450798234e+11
2021/6/1,5341.6798,5343.7529,5269.259,5320.4745,5331.5696,10.1102,0.1896,14383147400,3.21845842153e+11
2021/6/2,5289.9736,5352.6404,5266.7852,5348.344,5341.6798,-51.7062,-0.968,13775431900,2.96176177154e+11
2021/6/3,5255.2855,5314.3691,5255.0719,5285.7098,5289.9736,-34.6881,-0.6557,14196887800,2.85448632489e+11
2021/6/4,5282.2772,5334.4899,5221.2291,5228.2761,5255.2855,26.9917,0.5136,14473208700,2.92326048776e+11
2021/6/7,5277.6271,5286.8424,5242.9481,5284.8907,5282.2772,-4.6501,-0.088,12770497100,2.80463260583e+11
2021/6/8,5232.1165,5319.0406,5201.1404,5276.9711,5277.6271,-45.5106,-0.8623,13055953200,3.04042218266e+11
2021/6/9,5236.4493,5253.3555,5215.3506,5224.9496,5232.1165,4.3328,0.0828,12182032100,2.55075448703e+11
2021/6/10,5271.4661,5299.5299,5229.5182,5236.4691,5236.4493,35.0168,0.6687,13899196700,3.0145433461e+11
2021/6/11,5224.703,5276.1039,5213.5991,5275.7456,5271.4661,-46.7631,-0.8871,18080717300,3.65363494542e+11
2021/6/15,5166.5597,5225.5021,5137.409,5218.5648,5224.703,-58.1433,-1.1129,14288005800,3.30616618622e+11
2021/6/16,5080.4909,5164.5192,5076.0222,5163.2493,5166.5597,-86.0688,-1.6659,12514798500,2.98286772933e+11
2021/6/17,5101.8924,5123.3651,5073.8211,5074.3839,5080.4909,21.4015,0.4212,12045251800,2.81927280723e+11
2021/6/18,5102.4657,5128.0309,5064.9208,5104.9297,5101.8924,0.5733,0.0112,14858580500,3.56697096116e+11
2021/6/21,5090.3854,5123.7827,5058.5699,5088.0893,5102.4657,-12.0803,-0.2368,13218451600,3.31527114639e+11
2021/6/22,5122.1583,5125.8186,5086.2776,5106.0743,5090.3854,31.7729,0.6242,13041675300,3.13690367125e+11
2021/6/23,5147.3938,5171.033,5109.7571,5127.191,5122.1583,25.2355,0.4927,13635605800,3.5876566633e+11
2021/6/24,5155.9738,5160.4346,5120.5844,5156.5638,5147.3938,8.58,0.1667,12668562500,3.12607422609e+11
2021/6/25,5239.9684,5251.6076,5157.4758,5159.8017,5155.9738,83.9946,1.6291,15493106100,3.68265641241e+11
2021/6/28,5251.7604,5260.6372,5226.2201,5253.6081,5239.9684,11.792,0.225,13319378300,3.37452771676e+11
2021/6/29,5190.5445,5248.5249,5182.6771,5248.5249,5251.7604,-61.2159,-1.1656,12516299700,3.14896843024e+11
2021/6/30,5224.041,5231.4262,5186.625,5189.3797,5190.5445,33.4965,0.6453,10375267100,2.8101550494e+11
2021/7/1,5229.6642,5252.2642,5190.8762,5241.2039,5224.041,5.6232,0.1076,12724062000,3.24097400268e+11
2021/7/2,5081.1172,5186.6613,5074.3621,5186.6613,5229.6642,-148.547,-2.8405,13042642400,3.42578961248e+11
2021/7/5,5085.7924,5098.2305,5048.004,5073.7787,5081.1172,4.6752,0.092,13121158900,3.3519778663e+11
2021/7/6,5083.1043,5092.2066,5028.5058,5089.778,5085.7924,-2.6881,-0.0529,14065522000,3.62828901849e+11
2021/7/7,5140.4899,5152.7711,5045.4056,5052.4204,5083.1043,57.3856,1.1289,14854906000,3.36731403376e+11
2021/7/8,5088.2566,5151.2171,5078.9295,5149.3095,5140.4899,-52.2333,-1.0161,17390100800,3.9787986988e+11
2021/7/9,5069.4361,5081.4086,5006.4115,5063.148,5088.2566,-18.8205,-0.3699,16065322600,3.52845583769e+11
2021/7/12,5132.7088,5159.4115,5070.3188,5108.3783,5069.4361,63.2727,1.2481,20621203900,4.37203145943e+11
2021/7/13,5142.0991,5154.0508,5114.943,5128.6138,5132.7088,9.3903,0.183,16648220900,3.61328491653e+11
2021/7/14,5083.0849,5130.7522,5075.1252,5130.7522,5142.0991,-59.0142,-1.1477,18835272000,3.72568110292e+11
2021/7/15,5151.4626,5153.8056,5067.6767,5073.2634,5083.0849,68.3777,1.3452,18107710300,3.72484081123e+11
2021/7/16,5094.7727,5140.904,5090.6321,5140.904,5151.4626,-56.6899,-1.1005,16995598200,3.62594258079e+11
2021/7/19,5113.4945,5120.8235,5047.6234,5083.7276,5094.7727,18.7218,0.3675,15319958900,3.40322623792e+11
2021/7/20,5108.9941,5114.0033,5067.8619,5080.2158,5113.4945,-4.5004,-0.088,12930004400,2.83543130755e+11
2021/7/21,5144.0428,5160.5447,5122.3046,5122.7843,5108.9941,35.0487,0.686,16797646900,3.90275519305e+11
2021/7/22,5151.7517,5171.2096,5137.8795,5150.3859,5144.0428,7.7089,0.1499,18555686400,4.18221654806e+11
2021/7/23,5089.2282,5145.4308,5079.9973,5145.4308,5151.7517,-62.5235,-1.2136,21653684700,4.35521169695e+11
2021/7/26,4925.299,5067.3072,4859.6031,5067.3072,5089.2282,-163.9292,-3.2211,22811171000,4.95153655117e+11
2021/7/27,4751.313,4940.86,4749.0327,4924.2816,4925.299,-173.986,-3.5325,23663122500,5.21146117041e+11
2021/7/28,4760.4826,4785.6567,4663.9009,4714.2948,4751.313,9.1696,0.193,19263439300,4.19706155163e+11
2021/7/29,4850.2746,4857.9709,4800.0125,4845.7603,4760.4826,89.792,1.8862,17332205400,4.15676120878e+11
2021/7/30,4811.1695,4825.7002,4761.0376,4825.7002,4850.2746,-39.1051,-0.8062,18234977600,4.20943935062e+11
2021/8/2,4933.736,4938.8154,4761.4593,4794.8192,4811.1695,122.5665,2.5475,22719491800,5.24659449296e+11
2021/8/3,4934.4583,4957.0291,4890.8495,4909.2325,4933.736,0.7223,0.0146,20353336000,4.71194128402e+11
2021/8/4,4978.8479,4979.2911,4919.6569,4927.7358,4934.4583,44.3896,0.8996,17546646100,4.25801406612e+11
2021/8/5,4948.6703,4997.1397,4921.9382,4946.1668,4978.8479,-30.1776,-0.6061,16738182900,3.98772206808e+11
2021/8/6,4921.5647,4944.3486,4891.7968,4943.0427,4948.6703,-27.1056,-0.5477,15417968800,3.71773603785e+11
2021/8/9,4985.5627,5002.8944,4884.0392,4890.2573,4921.5647,63.998,1.3004,18243687100,4.08897062935e+11
2021/8/10,5043.148,5043.7608,4941.2399,4977.8164,4985.5627,57.5853,1.155,16705190200,4.1009875561e+11
2021/8/11,5015.3406,5059.7887,5009.9782,5037.0819,5043.148,-27.8074,-0.5514,18226607400,3.73386347207e+11
2021/8/12,4973.3509,5016.2628,4962.985,4998.0733,5015.3406,-41.9897,-0.8372,16822373300,3.61828381964e+11
2021/8/13,4945.9829,4993.7432,4921.2812,4958.7577,4973.3509,-27.368,-0.5503,15831432100,3.52459069036e+11
2021/8/16,4941.0676,4973.3761,4931.3691,4935.9229,4945.9829,-4.9153,-0.0994,16195337300,3.40735120175e+11
2021/8/17,4837.4034,4967.5648,4823.3923,4935.0044,4941.0676,-103.6642,-2.098,18757347200,3.88457131504e+11
2021/8/18,4894.2384,4909.5409,4818.9013,4838.4706,4837.4034,56.835,1.1749,19747437800,3.9579216576e+11
2021/8/19,4862.1394,4893.467,4839.5681,4886.564,4894.2384,-32.099,-0.6559,20171171900,3.97424964846e+11
2021/8/20,4769.2678,4835.153,4720.8257,4817.4937,4862.1394,-92.8716,-1.9101,17763581000,4.04938035667e+11
2021/8/23,4835.8782,4843.8193,4764.0089,4777.7347,4769.2678,66.6104,1.3967,16757909300,3.89599126282e+11
2021/8/24,4888.3902,4906.2036,4842.7476,4844.5925,4835.8782,52.512,1.0859,19788316300,4.17481426158e+11
2021/8/25,4898.1572,4899.7651,4865.7646,4890.5211,4888.3902,9.767,0.1998,18944801600,3.71868197459e+11
2021/8/26,4801.6094,4892.2044,4798.6954,4892.2044,4898.1572,-96.5478,-1.9711,19761738700,3.68987718506e+11
2021/8/27,4827.0433,4863.4692,4793.5908,4794.974,4801.6094,25.4339,0.5297,18331021100,3.68421410281e+11
2021/8/30,4813.2703,4849.1598,4787.1999,4847.0348,4827.0433,-13.773,-0.2853,21963575700,4.7718207172e+11
2021/8/31,4805.6099,4821.7564,4740.7524,4803.0854,4813.2703,-7.6604,-0.1592,23511865800,4.60805653996e+11
2021/9/1,4869.4587,4906.4024,4763.2992,4804.6863,4805.6099,63.8488,1.3286,32672108000,5.68819748406e+11
2021/9/2,4869.4113,4892.7049,4845.6246,4865.8218,4869.4587,-0.0474,-0.001,26785801300,4.65954132797e+11
2021/9/3,4843.0624,4886.5477,4828.6991,4875.0656,4869.4113,-26.3489,-0.5411,26809189600,4.664301197e+11
2021/9/6,4933.7262,4944.4497,4837.7859,4841.0623,4843.0624,90.6638,1.872,24050724500,4.52756275292e+11
2021/9/7,4992.8294,5005.9606,4915.6119,4932.9759,4933.7262,59.1032,1.1979,24417851900,4.17759639121e+11
2021/9/8,4972.1324,5013.9764,4955.8876,4986.7953,4992.8294,-20.697,-0.4145,26461531500,4.28591077708e+11
2021/9/9,4970.0133,4970.147,4929.9501,4952.4924,4972.1324,-2.1191,-0.0426,25653021700,4.01675689276e+11
2021/9/10,5013.5219,5042.7994,4962.3707,4967.9759,4970.0133,43.5086,0.8754,28830435200,4.72762533239e+11
2021/9/13,4991.6598,5029.7237,4964.9599,5006.7748,5013.5219,-21.8621,-0.4361,24991529800,4.33329627421e+11
2021/9/14,4917.1617,5000.9772,4907.3159,4989.8348,4991.6598,-74.4981,-1.4925,24559040200,4.17245830782e+11
2021/9/15,4867.3187,4903.8471,4843.1158,4903.8471,4917.1617,-49.843,-1.0137,18798473000,3.63256653878e+11
2021/9/16,4807.6978,4879.5306,4806.1442,4866.7936,4867.3187,-59.6209,-1.2249,21675209900,3.93517267166e+11
2021/9/17,4855.9402,4857.958,4786.0876,4797.1129,4807.6978,48.2424,1.0034,20195812700,3.60397420087e+11
2021/9/22,4821.7675,4830.8496,4765.2301,4770.7323,4855.9402,-34.1727,-0.7037,19122037600,3.11952989432e+11
2021/9/23,4853.1957,4877.3359,4837.5571,4848.2223,4821.7675,31.4282,0.6518,22815106400,3.62140919563e+11
2021/9/24,4849.4277,4897.0596,4838.5352,4845.638,4853.1957,-3.768,-0.0776,20769329000,3.61849453197e+11
2021/9/27,4877.3698,4922.5626,4852.1997,4870.8482,4849.4277,27.9421,0.5762,21596703000,4.26083025418e+11
2021/9/28,4883.828,4901.3114,4846.6306,4869.0845,4877.3698,6.4582,0.1324,17689088000,3.21272191534e+11
2021/9/29,4833.9281,4868.0678,4799.877,4846.0212,4883.828,-49.8999,-1.0217,18817136600,3.31841767749e+11
2021/9/30,4866.3826,4876.0728,4843.9531,4843.9531,4833.9281,32.4545,0.6714,14611389600,2.83254685232e+11
2021/10/8,4929.9409,4937.0918,4891.6249,4915.7305,4866.3826,63.5583,1.3061,16896807700,3.43635835306e+11
2021/10/11,4936.1918,4983.7294,4930.7132,4941.2918,4929.9409,6.2509,0.1268,16351162400,3.15186321382e+11
2021/10/12,4883.8369,4925.4883,4840.77,4920.6596,4936.1918,-52.3549,-1.0606,16807933700,2.99424238601e+11
2021/10/13,4940.1089,4953.3749,4869.8307,4880.144,4883.8369,56.272,1.1522,13114281300,2.80044666628e+11
2021/10/14,4913.6123,4953.9231,4903.2498,4934.2575,4940.1089,-26.4966,-0.5364,11955701300,2.49151666554e+11
2021/10/15,4932.1084,4939.8153,4881.0136,4896.5578,4913.6123,18.4961,0.3764,14282200100,3.00728491201e+11
2021/10/18,4874.7753,4922.5137,4844.9383,4922.5137,4932.1084,-57.3331,-1.1624,14124519900,3.02539444437e+11
2021/10/19,4922.7232,4928.1433,4868.8106,4869.3907,4874.7753,47.9479,0.9836,13526649300,2.82928243807e+11
2021/10/20,4910.1846,4944.0216,4898.3651,4926.7727,4922.7232,-12.5386,-0.2547,14153318300,2.79747732455e+11
2021/10/21,4928.0156,4946.1764,4893.8525,4914.7378,4910.1846,17.831,0.3631,14889815400,2.74802962495e+11
2021/10/22,4959.7254,4989.887,4934.8698,4934.8698,4928.0156,31.7098,0.6435,14392622800,2.892526122e+11
2021/10/25,4979.5235,4981.6499,4930.112,4940.8962,4959.7254,19.7981,0.3992,14186149000,2.99408232158e+11
2021/10/26,4963.0984,5002.5746,4953.4787,4983.2383,4979.5235,-16.4251,-0.3299,14088894300,3.0178622974e+11
2021/10/27,4898.1644,4949.2269,4884.9418,4949.2269,4963.0984,-64.934,-1.3083,14711159300,2.99460469415e+11
2021/10/28,4864.138,4898.6576,4846.2779,4882.5858,4898.1644,-34.0264,-0.6947,15664947200,3.16631709566e+11
2021/10/29,4908.7701,4908.7701,4855.7593,4861.2667,4864.138,44.6321,0.9176,15988735300,3.6873198731e+11
2021/11/1,4890.6851,4908.2056,4858.2485,4878.1276,4908.7701,-18.085,-0.3684,17158397400,3.79730767559e+11
2021/11/2,4839.8457,4911.2266,4797.899,4886.1849,4890.6851,-50.8394,-1.0395,18543768800,3.85731879818e+11
2021/11/3,4821.1119,4858.7133,4804.3657,4835.8093,4839.8457,-18.7338,-0.3871,14276382000,3.02269934656e+11
2021/11/4,4868.7419,4873.9394,4834.7433,4841.0912,4821.1119,47.63,0.9879,13259297000,3.08688054574e+11
2021/11/5,4842.3458,4889.6835,4841.7442,4858.8999,4868.7419,-26.3961,-0.5422,14778935900,3.12070841453e+11
2021/11/8,4848.1795,4866.0822,4827.6892,4841.1527,4842.3458,5.8337,0.1205,13739826400,2.95893824e+11
2021/11/9,4846.7444,4870.7905,4818.5386,4858.2525,4848.1795,-1.4351,-0.0296,11837552600,2.61645065376e+11
2021/11/10,4821.1925,4832.8006,4753.9959,4832.8006,4846.7444,-25.5519,-0.5272,13511817900,3.0105896627e+11
2021/11/11,4898.6529,4898.6529,4809.1109,4814.7655,4821.1925,77.4604,1.6067,16048486300,3.23624626069e+11
2021/11/12,4888.3749,4909.0839,4875.3492,4902.9289,4898.6529,-10.278,-0.2098,13266296900,2.71773244503e+11
2021/11/15,4882.3777,4906.3301,4863.396,4894.4119,4888.3749,-5.9972,-0.1227,12182314900,2.7299774891e+11
2021/11/16,4883.3206,4915.3717,4876.5004,4880.8964,4882.3777,0.9429,0.0193,12725440600,2.84094590893e+11
2021/11/17,4885.7544,4891.5232,4864.5198,4883.2481,4883.3206,2.4338,0.0498,10845922300,2.46177916949e+11
2021/11/18,4837.6185,4871.4216,4830.4123,4871.4216,4885.7544,-48.1359,-0.9852,11448056500,2.44484713797e+11
2021/11/19,4890.0575,4892.8093,4829.5665,4832.0595,4837.6185,52.439,1.084,12719831200,2.66280681864e+11
2021/11/22,4912.399,4918.9957,4893.2732,4895.3875,4890.0575,22.3415,0.4569,13809283600,3.1614881148e+11
2021/11/23,4913.3457,4927.5211,4896.8781,4905.7587,4912.399,0.9467,0.0193,15430441100,3.01022146081e+11
2021/11/24,4916.6579,4935.4885,4899.6112,4914.0266,4913.3457,3.3122,0.0674,13715067300,2.89707337709e+11
2021/11/25,4896.4416,4921.3333,4891.728,4917.6055,4916.6579,-20.2163,-0.4112,11598403100,2.55450994352e+11
2021/11/26,4860.1265,4886.9516,4850.8114,4886.9516,4896.4416,-36.3151,-0.7417,12036897400,2.43041335647e+11
2021/11/29,4851.423,4858.5322,4818.7058,4820.0053,4860.1265,-8.7035,-0.1791,13362686200,2.85995221657e+11
2021/11/30,4832.026,4871.2528,4810.2192,4857.183,4851.423,-19.397,-0.3998,12963059600,2.79268234018e+11
2021/12/1,4843.851,4844.5242,4823.9254,4831.8885,4832.026,11.825,0.2447,12308678900,2.55968912362e+11
2021/12/2,4856.163,4866.8505,4830.3228,4839.9137,4843.851,12.312,0.2542,14808852100,2.78051726156e+11
2021/12/3,4901.0175,4901.0175,4853.3505,4856.9802,4856.163,44.8545,0.9237,14405962600,3.00052698342e+11
2021/12/6,4892.6209,4943.9032,4888.6927,4909.4292,4901.0175,-8.3966,-0.1713,17361568300,3.33405791015e+11
2021/12/7,4922.1015,4934.0973,4895.2178,4930.8261,4892.6209,29.4806,0.6026,17905346000,3.40617766238e+11
2021/12/8,4995.9298,4995.9298,4915.7898,4934.4056,4922.1015,73.8283,1.4999,15749055900,3.29064831239e+11
2021/12/9,5078.6901,5114.5012,4999.4097,5000.6871,4995.9298,82.7603,1.6566,22056877600,4.25680958779e+11
2021/12/10,5055.1172,5060.0554,5035.8087,5046.2677,5078.6901,-23.5729,-0.4642,19369515400,3.5691762538e+11
2021/12/13,5083.8007,5143.841,5079.7276,5090.0207,5055.1172,28.6835,0.5674,21180159600,4.26376532477e+11
2021/12/14,5049.6953,5075.2138,5038.8583,5066.3497,5083.8007,-34.1054,-0.6709,15910779000,3.18685538074e+11
2021/12/15,5005.8991,5060.368,5003.7776,5036.284,5049.6953,-43.7962,-0.8673,15052975200,2.91072568761e+11
2021/12/16,5034.7321,5034.7321,4987.2247,5006.6105,5005.8991,28.833,0.576,14405386700,2.91474766866e+11
2021/12/17,4954.7599,5022.1067,4954.7592,5021.3385,5034.7321,-79.9722,-1.5884,14900539900,2.97943311187e+11
2021/12/20,4880.4178,4971.6727,4872.6846,4934.9662,4954.7599,-74.3421,-1.5004,16967569000,3.1753691939e+11
2021/12/21,4913.4853,4917.7994,4872.9491,4876.5141,4880.4178,33.0675,0.6776,14333989800,2.59023177323e+11
2021/12/22,4914.4544,4936.6731,4903.1652,4924.5771,4913.4853,0.9691,0.0197,13325674000,2.44642450514e+11
2021/12/23,4948.7389,4948.7389,4906.7473,4924.2912,4914.4544,34.2845,0.6976,13955540600,2.63359754801e+11
2021/12/24,4921.3449,4964.9064,4905.9785,4953.0616,4948.7389,-27.394,-0.5536,14267332300,2.90483663506e+11
2021/12/27,4919.3238,4939.689,4894.1598,4918.1462,4921.3449,-2.0211,-0.0411,12410095200,2.54421525173e+11
2021/12/28,4955.9644,4959.1448,4913.5983,4923.6917,4919.3238,36.6406,0.7448,13045775700,2.76316732181e+11
2021/12/29,4883.4804,4958.6455,4883.4804,4958.6455,4955.9644,-72.484,-1.4626,11358700200,2.73225467112e+11
2021/12/30,4921.5109,4940.178,4878.6478,4882.1561,4883.4804,38.0305,0.7788,12161717800,2.68022477312e+11
2021/12/31,4940.3733,4950.3639,4923.1392,4937.463,4921.5109,18.8624,0.3833,12131373700,2.66975388723e+11
2022/1/4,4917.7653,4961.4527,4874.5337,4957.9835,4940.3733,-22.608,-0.4576,15153477600,3.36516961627e+11
2022/1/5,4868.1202,4916.2822,4851.9835,4907.9347,4917.7653,-49.6451,-1.0095,17881610000,3.63944528848e+11
2022/1/6,4818.2318,4857.5596,4786.433,4842.156,4868.1202,-49.8884,-1.0248,15766582600,3.21750076549e+11
2022/1/7,4822.3689,4856.6522,4818.1931,4824.3181,4818.2318,4.1371,0.0859,18713941300,3.32218950734e+11
2022/1/10,4844.0451,4844.3928,4780.8191,4812.23,4822.3689,21.6762,0.4495,15621169600,3.05033816784e+11
2022/1/11,4797.7735,4850.879,4791.8854,4840.0087,4844.0451,-46.2716,-0.9552,14692800400,2.86445756034e+11
2022/1/12,4845.5787,4852.7314,4810.919,4818.8902,4797.7735,47.8052,0.9964,14320020400,2.93153042845e+11
2022/1/13,4765.9191,4853.0632,4765.2416,4853.0314,4845.5787,-79.6596,-1.644,14251965300,2.88799117043e+11
2022/1/14,4726.7317,4764.0522,4723.9428,4743.9124,4765.9191,-39.1874,-0.8222,14686312600,2.81828448517e+11
2022/1/17,4767.2762,4775.2385,4726.7083,4728.7595,4726.7317,40.5445,0.8578,11529569100,2.63788241676e+11
2022/1/18,4813.3472,4826.3003,4747.92,4766.7811,4767.2762,46.071,0.9664,15087080200,2.82749393139e+11
2022/1/19,4780.3784,4828.7522,4755.9301,4815.8106,4813.3472,-32.9688,-0.6849,13392736000,2.75534557468e+11
2022/1/20,4823.5091,4845.0048,4777.5683,4778.2616,4780.3784,43.1307,0.9022,16497131500,3.0434426797e+11
2022/1/21,4779.3142,4818.3052,4762.5641,4808.7733,4823.5091,-44.1949,-0.9162,13895258500,2.74699155294e+11
2022/1/24,4786.7377,4801.0976,4746.4479,4753.9413,4779.3142,7.4235,0.1553,11446388000,2.46261594853e+11
2022/1/25,4678.4511,4781.3908,4678.2472,4761.95,4786.7377,-108.2866,-2.2622,13366758600,2.50555769168e+11
2022/1/26,4712.3109,4718.9946,4648.1283,4697.0991,4678.4511,33.8598,0.7237,10707084200,2.26553448357e+11
2022/1/27,4619.8765,4708.4364,4616.0273,4708.0989,4712.3109,-92.4344,-1.9616,12126380400,2.50535654824e+11
2022/1/28,4563.772,4660.519,4559.8331,4641.8137,4619.8765,-56.1045,-1.2144,12648011200,2.63967891828e+11
2022/2/7,4634.0899,4672.6535,4615.0052,4638.5754,4563.772,70.3179,1.5408,14484972000,2.66031793985e+11
2022/2/8,4608.7729,4626.4365,4522.4709,4626.4365,4634.0899,-25.317,-0.5463,15583070800,2.81364873762e+11
2022/2/9,4652.0609,4659.4611,4595.2826,4608.1491,4608.7729,43.288,0.9393,14833554700,2.73771960506e+11
2022/2/10,4639.8625,4657.2107,4608.0905,4657.2107,4652.0609,-12.1984,-0.2622,15157666600,2.87224388086e+11
2022/2/11,4601.3953,4662.5963,4595.8751,4617.8741,4639.8625,-38.4672,-0.8291,15597458400,3.07938016714e+11
2022/2/14,4551.6878,4593.6324,4530.0566,4579.4202,4601.3953,-49.7075,-1.0803,14367389400,2.75737553467e+11
2022/2/15,4600.1025,4601.453,4550.543,4553.8112,4551.6878,48.4147,1.0637,11502560000,2.49977008675e+11
2022/2/16,4617.9893,4643.1003,4607.2178,4619.8458,4600.1025,17.8868,0.3888,10725895500,2.10190931036e+11
2022/2/17,4629.1649,4650.1591,4606.9522,4616.8955,4617.9893,11.1756,0.242,11001464300,2.27946249306e+11
2022/2/18,4651.2358,4651.3415,4598.1003,4604.5669,4629.1649,22.0709,0.4768,10455022800,1.95825700478e+11
2022/2/21,4634.3141,4646.6724,4613.2971,4646.0522,4651.2358,-16.9217,-0.3638,11251651200,2.15039182297e+11
2022/2/22,4574.1527,4602.066,4550.804,4601.9184,4634.3141,-60.1614,-1.2982,12331723700,2.46872960668e+11
2022/2/23,4623.0465,4625.2979,4579.2945,4582.0064,4574.1527,48.8938,1.0689,12295291600,2.59050146194e+11
2022/2/24,4529.3189,4610.8792,4488.4763,4592.069,4623.0465,-93.7276,-2.0274,18440305800,3.42346666856e+11
2022/2/25,4573.4247,4611.8602,4561.8964,4564.6321,4529.3189,44.1058,0.9738,14972258300,2.71727599672e+11
2022/2/28,4581.6459,4581.6459,4530.6764,4563.7427,4573.4247,8.2212,0.1798,13540697800,2.48363727483e+11
2022/3/1,4619.6862,4623.4312,4583.917,4597.855,4581.6459,38.0403,0.8303,12313922000,2.60431185064e+11
2022/3/2,4578.6007,4594.017,4558.4416,4594.017,4619.6862,-41.0855,-0.8894,11329832500,2.15299655365e+11
2022/3/3,4551.6283,4599.3973,4544.4313,4595.0249,4578.6007,-26.9724,-0.5891,13828587700,2.42701771996e+11
2022/3/4,4496.4301,4539.3925,4481.4927,4513.3636,4551.6283,-55.1982,-1.2127,12726680600,2.49970282271e+11
2022/3/7,4352.7775,4462.5174,4338.3042,4462.5174,4496.4301,-143.6526,-3.1948,16219770600,3.06898527658e+11
2022/3/8,4265.391,4383.6467,4252.5386,4361.6424,4352.7775,-87.3865,-2.0076,16786327700,3.15176698371e+11
2022/3/9,4226.3463,4304.482,4068.193,4280.9789,4265.391,-39.0447,-0.9154,19423290000,3.41009391866e+11
2022/3/10,4292.8374,4335.6731,4288.5078,4326.2035,4226.3463,66.4911,1.5733,14526638300,3.01636182195e+11
2022/3/11,4306.5217,4316.044,4176.4522,4231.1961,4292.8374,13.6843,0.3188,15239992100,2.95008832432e+11
