date,close,open,high,low,high_rate,low_rate,d_close,d_open,d_high,d_low
2021/12/30,4921.51,4882.16,4940.18,4878.65,0.011884084,-0.000718944,38.03,-76.49,-18.47,-4.83
2021/12/31,4940.37,4937.46,4950.36,4923.14,0.002612679,-0.002900277,18.86,55.3,10.18,44.49
2022/1/4,4917.77,4957.98,4961.45,4874.53,0.000699882,-0.016831452,-22.6,20.52,11.09,-48.61
2022/1/5,4868.12,4907.93,4916.28,4851.98,0.001701328,-0.011399918,-49.65,-50.05,-45.17,-22.55
2022/1/6,4818.23,4842.16,4857.56,4786.43,0.003180399,-0.011509326,-49.89,-65.77,-58.72,-65.55
2022/1/7,4822.37,4824.32,4856.65,4818.19,0.006701463,-0.001270645,4.14,-17.84,-0.91,31.76
2022/1/10,4844.04,4812.23,4844.39,4780.82,0.006682972,-0.006527119,21.67,-12.09,-12.26,-37.37
2022/1/11,4797.77,4840.01,4850.88,4791.89,0.002245863,-0.009942128,-46.27,27.78,6.49,11.07
2022/1/12,4845.58,4818.89,4852.73,4810.92,0.007022364,-0.001653908,47.81,-21.12,1.85,19.03
2022/1/13,4765.92,4853.03,4853.06,4765.24,6.182E-06,-0.01808973,-79.66,34.14,0.33,-45.68
2022/1/14,4726.73,4743.91,4764.05,4723.94,0.004245443,-0.004209608,-39.19,-109.12,-89.01,-41.3
2022/1/17,4767.28,4728.76,4775.24,4726.71,0.009829215,-0.000433517,40.55,-15.15,11.19,2.77
2022/1/18,4813.35,4766.78,4826.3,4747.92,0.012486416,-0.003956549,46.07,38.02,51.06,21.21
2022/1/19,4780.38,4815.81,4828.75,4755.93,0.002686983,-0.012434045,-32.97,49.03,2.45,8.01
2022/1/20,4823.51,4778.26,4845,4777.57,0.013967427,-0.000144404,43.13,-37.55,16.25,21.64
2022/1/21,4779.31,4808.77,4818.31,4762.56,0.001983875,-0.009609526,-44.2,30.51,-26.69,-15.01
2022/1/24,4786.74,4753.94,4801.1,4746.45,0.009920193,-0.001575535,7.43,-54.83,-17.21,-16.11
2022/1/25,4678.45,4761.95,4781.39,4678.25,0.004082361,-0.017576833,-108.29,8.01,-19.71,-68.2
2022/1/26,4712.31,4697.1,4718.99,4648.13,0.004660322,-0.010425582,33.86,-64.85,-62.4,-30.12
2022/1/27,4619.88,4708.1,4708.44,4616.03,7.2216E-05,-0.019555659,-92.43,11,-10.55,-32.1
2022/1/28,4563.77,4641.81,4660.52,4559.83,0.004030755,-0.017661214,-56.11,-66.29,-47.92,-56.2
2022/2/7,4634.09,4638.58,4672.65,4615.01,0.00734492,-0.005081296,70.32,-3.23,12.13,55.18
2022/2/8,4608.77,4626.44,4626.44,4522.47,0,-0.022473003,-25.32,-12.14,-46.21,-92.54
2022/2/9,4652.06,4608.15,4659.46,4595.28,0.01113462,-0.002792878,43.29,-18.29,33.02,72.81
2022/2/10,4639.86,4657.21,4657.21,4608.09,0,-0.010547087,-12.2,49.06,-2.25,12.81
2022/2/11,4601.4,4617.87,4662.6,4595.88,0.009686284,-0.004761936,-38.46,-39.34,5.39,-12.21
2022/2/14,4551.69,4579.42,4593.63,4530.06,0.003103013,-0.010778658,-49.71,-38.45,-68.97,-65.82
2022/2/15,4600.1,4553.81,4601.45,4550.54,0.01046157,-0.00071808,48.41,-25.61,7.82,20.48
2022/2/16,4617.99,4619.85,4643.1,4607.22,0.005032631,-0.002733855,17.89,66.04,41.65,56.68
2022/2/17,4629.17,4616.9,4650.16,4606.95,0.007203968,-0.002155126,11.18,-2.95,7.06,-0.27
2022/2/18,4651.24,4604.57,4651.34,4598.1,0.0101573,-0.001405126,22.07,-12.33,1.18,-8.85
2022/2/21,4634.31,4646.05,4646.67,4613.3,0.000133447,-0.007048999,-16.93,41.48,-4.67,15.2
2022/2/22,4574.15,4601.92,4602.07,4550.8,3.2595E-05,-0.011108407,-60.16,-44.13,-44.6,-62.5
2022/2/23,4623.05,4582.01,4625.3,4579.29,0.009447819,-0.000593626,48.9,-19.91,23.23,28.49
2022/2/24,4529.32,4592.07,4610.88,4488.48,0.004096192,-0.022558454,-93.73,10.06,-14.42,-90.81
2022/2/25,4573.42,4564.63,4611.86,4561.9,0.01034695,-0.000598077,44.1,-27.44,0.98,73.42
2022/2/28,4581.65,4563.74,4581.65,4530.68,0.003924413,-0.007244059,8.23,-0.89,-30.21,-31.22
2022/3/1,4619.69,4597.85,4623.43,4583.92,0.00556347,-0.003029677,38.04,34.11,41.78,53.24
2022/3/2,4578.6,4594.02,4594.02,4558.44,0,-0.007744851,-41.09,-3.83,-29.41,-25.48
2022/3/3,4551.63,4595.02,4599.4,4544.43,0.000953206,-0.011009745,-26.97,1,5.38,-14.01
2022/3/4,4496.43,4513.36,4539.39,4481.49,0.005767322,-0.007061258,-55.2,-81.66,-60.01,-62.94
2022/3/7,4352.78,4462.52,4462.52,4338.3,0,-0.02783629,-143.65,-50.84,-76.87,-143.19
2022/3/8,4265.39,4361.64,4383.65,4252.54,0.005046267,-0.025013527,-87.39,-100.88,-78.87,-85.76
2022/3/9,4226.35,4280.98,4304.48,4068.19,0.005489397,-0.049705908,-39.04,-80.66,-79.17,-184.35
2022/3/10,4292.84,4326.2,4335.67,4288.51,0.002188988,-0.008712034,66.49,45.22,31.19,220.32
2022/3/11,4306.52,4231.2,4316.04,4176.45,0.020051049,-0.012939592,13.68,-95,-19.63,-112.06
2022/3/14,4174.76,4248.15,4280.36,4174.76,0.007582124,-0.017275755,-131.76,16.95,-35.68,-1.69
2022/3/15,3983.81,4125.49,4163.42,3983.81,0.009194059,-0.034342587,-190.95,-122.66,-116.94,-190.95
2022/3/16,4156.08,4053.1,4168.59,3942.86,0.028494239,-0.027198934,172.27,-72.39,5.17,-40.95
2022/3/17,4237.7,4237.67,4302.74,4217.8,0.015355136,-0.004688897,81.62,184.57,134.15,274.94
2022/3/18,4265.9,4218.47,4283.37,4194.94,0.015384725,-0.005577852,28.2,-19.2,-19.37,-22.86
2022/3/21,4258.75,4280.14,4287.82,4223.02,0.001794334,-0.013345358,-7.15,61.67,4.45,28.08
2022/3/22,4255.29,4252.57,4283.33,4236.69,0.007233273,-0.003734212,-3.46,-27.57,-4.49,13.67
2022/3/23,4276.52,4269.61,4287.58,4241.96,0.004208815,-0.006476001,21.23,17.04,4.25,5.27
2022/3/24,4251.31,4249.53,4273.96,4216.85,0.005748871,-0.007690262,-25.21,-20.08,-13.62,-25.11
2022/3/25,4174.57,4249.07,4254.84,4173.93,0.001357944,-0.01768387,-76.74,-0.46,-19.12,-42.92
2022/3/28,4148.47,4128.84,4174.12,4091.3,0.010966761,-0.009092142,-26.1,-120.23,-80.72,-82.63
2022/3/29,4134.14,4155.42,4177.21,4124.72,0.005243754,-0.007387942,-14.33,26.58,3.09,33.42
2022/3/30,4254.1,4162.17,4254.1,4160.73,0.022087036,-0.000345973,119.96,6.75,76.89,36.01
2022/3/31,4222.6,4234.72,4247.36,4214.54,0.002984849,-0.004765368,-31.5,72.55,-6.74,53.81
2022/4/1,4276.16,4198.82,4290.67,4190.08,0.021875194,-0.002081537,53.56,-35.9,43.31,-24.46
2022/4/6,4263.84,4258.83,4277.52,4236.73,0.004388529,-0.005189219,-12.32,60.01,-13.15,46.65
2022/4/7,4209.1,4240.02,4278.11,4205.74,0.008983448,-0.008084868,-54.74,-18.81,0.59,-30.99
2022/4/8,4230.77,4213.21,4237.81,4175.53,0.005838779,-0.0089433,21.67,-26.81,-40.3,-30.21
2022/4/11,4100.07,4203.79,4203.79,4089.09,0,-0.027284902,-130.7,-9.42,-34.02,-86.44
2022/4/12,4179.97,4102.97,4179.97,4075.8,0.018766893,-0.006622032,79.9,-100.82,-23.82,-13.29
2022/4/13,4139.74,4154.41,4194.04,4139.74,0.009539261,-0.003531187,-40.23,51.44,14.07,63.94
2022/4/14,4191.57,4172.64,4217.06,4155.55,0.010645539,-0.004095728,51.83,18.23,23.02,15.81
2022/4/15,4188.75,4162.37,4211.32,4152.97,0.011760127,-0.002258329,-2.82,-10.27,-5.74,-2.58
2022/4/18,4166.38,4152.93,4171.74,4119.99,0.004529332,-0.007931749,-22.37,-9.44,-39.58,-32.98
2022/4/19,4134.9,4161.93,4186.94,4115.42,0.006009231,-0.011175104,-31.48,9,15.2,-4.57
2022/4/20,4070.79,4130.54,4136.17,4060.5,0.001363018,-0.016956621,-64.11,-31.39,-50.77,-54.92
2022/4/21,3995.83,4048.73,4086.44,3978.37,0.009314032,-0.017378289,-74.96,-81.81,-49.73,-82.13
2022/4/22,4013.25,3967.2,4037.08,3953.72,0.017614438,-0.003397862,17.42,-81.53,-49.36,-24.65
2022/4/25,3814.91,3933.45,3958.21,3814.91,0.006294729,-0.030136394,-198.34,-33.75,-78.87,-138.81
2022/4/26,3784.12,3822.49,3871.85,3773.9,0.012913049,-0.012711609,-30.79,-110.96,-86.36,-41.01
2022/4/27,3895.54,3758.08,3895.73,3757.09,0.036627746,-0.000263432,111.42,-64.41,23.88,-16.81
2022/4/28,3921.11,3883.42,3943.43,3873.58,0.015452874,-0.002533849,25.57,125.34,47.7,116.49
2022/4/29,4016.24,3939.62,4017.43,3898.57,0.019750636,-0.010419787,95.13,56.2,74,24.99
2022/5/5,4010.21,3995.35,4039.7,3988.93,0.011100404,-0.001606868,-6.03,55.73,22.27,90.36
2022/5/6,3908.81,3928.85,3947.24,3902.05,0.004680759,-0.006821334,-101.4,-66.5,-92.46,-86.88
2022/5/9,3877.44,3883.95,3914.11,3854.94,0.00776529,-0.0074692,-31.37,-44.9,-33.13,-47.11
2022/5/10,3919.87,3820.63,3932.68,3808.57,0.029327624,-0.003156547,42.43,-63.32,18.57,-46.37
2022/5/11,3976.42,3917.93,4033.3,3916.52,0.029446672,-0.000359884,56.55,97.3,100.62,107.95
2022/5/12,3958.74,3949.95,3985.93,3935.59,0.009108976,-0.003635489,-17.68,32.02,-47.37,19.07
2022/5/13,3988.6,3983.82,4003.85,3957.14,0.005027838,-0.00669709,29.86,33.87,17.92,21.55
2022/5/16,3956.54,4015,4018.03,3947.75,0.00075467,-0.016749689,-32.06,31.18,14.18,-9.39
2022/5/17,4005.89,3961.76,4005.89,3955.1,0.011138989,-0.001681071,49.35,-53.24,-12.14,7.35
2022/5/18,3991.91,4015.01,4017.34,3964.75,0.000580322,-0.012518026,-13.98,53.25,11.45,9.65
2022/5/19,3999.6,3938.3,3999.6,3933.75,0.015565092,-0.001155321,7.69,-76.71,-17.74,-31
2022/5/20,4077.6,4020.82,4077.6,4020.82,0.014121498,0,78,82.52,78,87.07
2022/5/23,4053.98,4080.97,4080.97,4029.08,0,-0.012715114,-23.62,60.15,3.37,8.26
2022/5/24,3959.15,4052.87,4055.78,3959.15,0.00071801,-0.023124354,-94.83,-28.1,-25.19,-69.93
2022/5/25,3983.18,3959.77,3983.62,3946.81,0.006023077,-0.003272917,24.03,-93.1,-72.16,-12.34
2022/5/26,3993.04,3987.68,4015.75,3938.24,0.007039181,-0.012398186,9.86,27.91,32.13,-8.57
2022/5/27,4001.3,4022.71,4051.14,3983.38,0.007067375,-0.009776991,8.26,35.03,35.39,45.14
2022/5/30,4029.02,4020.86,4040.82,4003.38,0.004964112,-0.004347329,27.72,-1.85,-10.32,20
2022/5/31,4091.52,4031.76,4096.2,4020.38,0.015983094,-0.002822589,62.5,10.9,55.38,17
2022/6/1,4083.18,4086.62,4094.9,4058.85,0.002026124,-0.006795347,-8.34,54.86,-1.3,38.47
2022/6/2,4089.57,4064,4091.15,4057.91,0.00668061,-0.001498524,6.39,-22.62,-3.75,-0.94
2022/6/6,4166.08,4090.53,4166.62,4063.91,0.018601502,-0.006507714,76.51,26.53,75.47,6
2022/6/7,4179.13,4165.69,4198.09,4155.17,0.007777823,-0.002525392,13.05,75.16,31.47,91.26
2022/6/8,4219.81,4187.15,4224.81,4158.03,0.008994185,-0.006954611,40.68,21.46,26.72,2.86
2022/6/9,4175.67,4211.72,4227.45,4160.88,0.003734816,-0.012071078,-44.14,24.57,2.64,2.85
2022/6/10,4238.99,4145.65,4241.35,4140.22,0.023084438,-0.001309807,63.32,-66.07,13.9,-20.66
2022/6/13,4189.35,4194.46,4218.23,4156.71,0.005666999,-0.008999967,-49.64,48.81,-23.12,16.49
2022/6/14,4222.31,4143.22,4224.09,4102.93,0.019518635,-0.009724321,32.96,-51.24,5.86,-53.78
2022/6/15,4278.22,4228.29,4348.42,4228.29,0.028411012,0,55.91,85.07,124.33,125.36
2022/6/16,4250.06,4282.08,4302.92,4241.08,0.004866794,-0.009574786,-28.16,53.79,-45.5,12.79
2022/6/17,4309.04,4219.23,4318.77,4218.68,0.023591982,-0.000130356,58.98,-62.85,15.85,-22.4
2022/6/20,4330.43,4322.83,4368.36,4297.89,0.010532452,-0.005769369,21.39,103.6,49.59,79.21
2022/6/21,4325.57,4327.92,4357.34,4287.14,0.006797723,-0.00942254,-4.86,5.09,-11.02,-10.75
2022/6/22,4270.62,4331.9,4333.18,4269.25,0.000295482,-0.014462476,-54.95,3.98,-24.16,-17.89
2022/6/23,4343.88,4277.96,4343.88,4260.9,0.015409214,-0.003987882,73.26,-53.94,10.7,-8.35
2022/6/24,4394.77,4354.55,4400.69,4346.12,0.010595814,-0.001935906,50.89,76.59,56.81,85.22
2022/6/27,4444.26,4414.33,4472.69,4414.33,0.013220579,0,49.49,59.78,72,68.21
2022/6/28,4490.52,4442.58,4497.9,4407.35,0.012452224,-0.007930077,46.26,28.25,25.21,-6.98
2022/6/29,4421.36,4472.73,4503.13,4414,0.006796744,-0.013130683,-69.16,30.15,5.23,6.65
2022/6/30,4485.01,4418.07,4515,4418.07,0.021939444,0,63.65,-54.66,11.87,4.07
2022/7/1,4466.72,4489.52,4500.99,4449.29,0.002554839,-0.008960869,-18.29,71.45,-14.01,31.22
2022/7/4,4496.03,4447.22,4496.03,4427.82,0.010975396,-0.004362276,29.31,-42.3,-4.96,-21.47
2022/7/5,4489.54,4505.46,4530.32,4439.45,0.00551775,-0.014651112,-6.49,58.24,34.29,11.63
2022/7/6,4423.97,4475.48,4484.36,4393.42,0.001984145,-0.018335463,-65.57,-29.98,-45.96,-46.03
2022/7/7,4443.47,4425.28,4457.34,4391.19,0.007244739,-0.007703467,19.5,-50.2,-27.02,-2.23
2022/7/8,4428.78,4468.06,4479.49,4426.89,0.002558157,-0.00921429,-14.69,42.78,22.15,35.7
2022/7/11,4354.62,4406.15,4406.15,4330.58,0,-0.017151028,-74.16,-61.91,-73.34,-96.31
2022/7/12,4313.62,4352.65,4370.34,4296.62,0.004064191,-0.012872618,-41,-53.5,-35.81,-33.96
2022/7/13,4321.46,4313.36,4341.47,4284.94,0.006516961,-0.006588831,7.84,-39.29,-28.87,-11.68
2022/7/14,4322.07,4308.82,4352.1,4292.76,0.010044513,-0.003727239,0.61,-4.54,10.63,7.82
2022/7/15,4248.53,4299.47,4344.86,4248.53,0.010557115,-0.011847972,-73.54,-9.35,-7.24,-44.23
2022/7/18,4292.59,4262.15,4300.78,4217.51,0.009063501,-0.010473587,44.06,-37.32,-44.08,-31.02
2022/7/19,4269.34,4288.44,4288.44,4238.82,0,-0.011570641,-23.25,26.29,-12.34,21.31
2022/7/20,4283.8,4291.28,4303.37,4269.97,0.002817341,-0.004965884,14.46,2.84,14.93,31.15
2022/7/21,4236.06,4270.36,4283.15,4236.05,0.002995064,-0.008034451,-47.74,-20.92,-20.22,-33.92
2022/7/22,4238.23,4251.79,4275.47,4207.31,0.005569419,-0.010461476,2.17,-18.57,-7.68,-28.74
2022/7/25,4212.64,4233.93,4234.84,4201.92,0.00021493,-0.007560352,-25.59,-17.86,-40.63,-5.39
2022/7/26,4245.98,4220.09,4259.99,4214.53,0.009454775,-0.001317507,33.34,-13.84,25.15,12.61
2022/7/27,4225.04,4236.15,4242.1,4217.28,0.001404577,-0.004454516,-20.94,16.06,-17.89,2.75
2022/7/28,4225.67,4242.27,4267.92,4223.03,0.006046291,-0.004535308,0.63,6.12,25.82,5.75
2022/7/29,4170.1,4226.42,4243.51,4160.87,0.004043611,-0.01550958,-55.57,-15.85,-24.41,-62.16
2022/8/1,4188.68,4160.65,4196.57,4129.45,0.008633266,-0.007498828,18.58,-65.77,-46.94,-31.42
2022/8/2,4107.02,4144.38,4144.38,4071.43,0,-0.01760215,-81.66,-16.27,-52.19,-58.02
2022/8/3,4066.98,4114.83,4150.98,4058.18,0.008785296,-0.013767276,-40.04,-29.55,6.6,-13.25
2022/8/4,4101.54,4089.44,4108.16,4064.66,0.004577644,-0.006059509,34.56,-25.39,-42.82,6.48
2022/8/5,4156.91,4109.63,4159.48,4097.86,0.012130046,-0.002864005,55.37,20.19,51.32,33.2
2022/8/8,4148.07,4142.11,4155.73,4135.08,0.003288179,-0.001697203,-8.84,32.48,-3.75,37.22
2022/8/9,4156.29,4143.67,4161.81,4131.43,0.004377762,-0.002953903,8.22,1.56,6.08,-3.65
2022/8/10,4109.74,4149.21,4160.79,4092.55,0.002790893,-0.013655612,-46.55,5.54,-1.02,-38.88
2022/8/11,4193.54,4130.74,4193.81,4116.06,0.015268451,-0.003553843,83.8,-18.47,33.02,23.51
2022/8/12,4191.15,4185.42,4202.47,4175.05,0.004073665,-0.002477649,-2.39,54.68,8.66,58.99
2022/8/15,4185.68,4180,4219.92,4174.3,0.009550239,-0.001363636,-5.47,-5.42,17.45,-0.75
2022/8/16,4177.84,4190.53,4208.8,4170.52,0.00435983,-0.004775052,-7.84,10.53,-11.12,-3.78
2022/8/17,4216.96,4182.57,4222.79,4155.17,0.009616097,-0.006550996,39.12,-7.96,13.99,-15.35
2022/8/18,4180.1,4205.79,4211.91,4173.54,0.001455137,-0.007668001,-36.86,23.22,-10.88,18.37
2022/8/19,4151.07,4174.55,4185.66,4151.07,0.002661365,-0.005624558,-29.03,-31.24,-26.25,-22.47
2022/8/22,4181.4,4135.16,4183.65,4134.2,0.011726269,-0.000232155,30.33,-39.39,-2.01,-16.87
2022/8/23,4161.08,4175.53,4187.39,4147.41,0.002840358,-0.006734474,-20.32,40.37,3.74,13.21
2022/8/24,4082.42,4168.58,4174.16,4079.09,0.001338585,-0.021467742,-78.66,-6.95,-13.23,-68.32
2022/8/25,4116.24,4093.29,4119.62,4058.75,0.006432479,-0.0084382,33.82,-75.29,-54.54,-20.34
2022/8/26,4107.55,4127.81,4139.79,4102.68,0.002902265,-0.006087974,-8.69,34.52,20.17,43.93
2022/8/29,4089.52,4063.88,4092.95,4059.6,0.007153262,-0.001053181,-18.03,-63.93,-46.84,-43.08
2022/8/30,4075.79,4088.53,4093.14,4048.52,0.001127545,-0.009785913,-13.73,24.65,0.19,-11.08
2022/8/31,4078.84,4057.14,4112.85,4046.62,0.013731348,-0.00259296,3.05,-31.39,19.71,-1.9
2022/9/1,4043.74,4066.19,4090.89,4041.13,0.006074483,-0.006163017,-35.1,9.05,-21.96,-5.49
2022/9/2,4023.61,4054.84,4056.18,4004.91,0.000330469,-0.012313679,-20.13,-11.35,-34.71,-36.22
2022/9/5,4015.43,4010.41,4017,3982.74,0.001643224,-0.006899544,-8.18,-44.43,-39.18,-22.17
2022/9/6,4052.28,4024.47,4054,4009.58,0.007337612,-0.003699866,36.85,14.06,37,26.84
2022/9/7,4054.98,4032.72,4067.54,4028.37,0.008634371,-0.001078676,2.7,8.25,13.54,18.79
2022/9/8,4037.68,4059.17,4067.76,4036.02,0.002116196,-0.005703136,-17.3,26.45,0.22,7.65
2022/9/9,4093.79,4050.59,4099.01,4042.25,0.011953814,-0.002058959,56.11,-8.58,31.25,6.23
2022/9/13,4111.11,4112.01,4128.11,4097.14,0.00391536,-0.003616236,17.32,61.42,29.1,54.89
2022/9/14,4065.36,4058.04,4089.06,4047.92,0.007644084,-0.002493815,-45.75,-53.97,-39.05,-49.22
2022/9/15,4027.12,4078.65,4088.81,3998.86,0.00249102,-0.019562846,-38.24,20.61,-0.25,-49.06
2022/9/16,3932.68,4013.58,4019.41,3932.68,0.001452569,-0.020156568,-94.44,-65.07,-69.4,-66.18
2022/9/19,3928,3928.42,3953.65,3910.31,0.006422429,-0.004609996,-4.68,-85.16,-65.76,-22.37
2022/9/20,3932.84,3945.65,3957.55,3921.69,0.00301598,-0.00607251,4.84,17.23,3.9,11.38
2022/9/21,3903.73,3921.32,3924.39,3884.23,0.0007829,-0.00945855,-29.11,-24.33,-33.16,-37.46
2022/9/22,3869.34,3875.18,3900.27,3860.23,0.006474538,-0.003857885,-34.39,-46.14,-24.12,-24
2022/9/23,3856.02,3865.1,3888.4,3829.69,0.006028305,-0.009161471,-13.32,-10.08,-11.87,-30.54
2022/9/26,3836.68,3829.6,3893.32,3827.95,0.016638813,-0.000430854,-19.34,-35.5,4.92,-1.74
2022/9/27,3892.29,3844.07,3893.03,3827.93,0.012736501,-0.004198675,55.61,14.47,-0.29,-0.02
2022/9/28,3828.71,3879.44,3879.44,3828.05,0,-0.013246757,-63.58,35.37,-13.59,0.12
2022/9/29,3827.14,3864.32,3873.18,3808.65,0.002292771,-0.014406157,-1.57,-15.12,-6.26,-19.4
2022/9/30,3804.89,3833.35,3848.6,3801.28,0.003978244,-0.008366051,-22.25,-30.97,-24.58,-7.37
2022/10/10,3720.94,3806.56,3807.46,3715.71,0.000236434,-0.023866693,-83.95,-26.79,-41.14,-85.57
2022/10/11,3727.69,3732.02,3739.81,3706.06,0.002087341,-0.006956018,6.75,-74.54,-67.65,-9.65
2022/10/12,3784.31,3722.87,3784.31,3661.53,0.016503397,-0.016476536,56.62,-9.15,44.5,-44.53
2022/10/13,3752.67,3756.42,3783.6,3749.64,0.007235613,-0.00180491,-31.64,33.55,-0.71,88.11
2022/10/14,3842.47,3783.32,3863.23,3780.84,0.02112166,-0.000655509,89.8,26.9,79.63,31.2
2022/10/17,3846.41,3822.24,3849.62,3809.12,0.007163339,-0.003432542,3.94,38.92,-13.61,28.28
2022/10/18,3838.27,3865.83,3870.22,3831.17,0.001135591,-0.008965733,-8.14,43.59,20.6,22.05
2022/10/19,3776.53,3827.47,3840.49,3776.53,0.003401725,-0.013309053,-61.74,-38.36,-29.73,-54.64
2022/10/20,3754.93,3746.58,3804.25,3726.79,0.015392705,-0.005282151,-21.6,-80.89,-36.24,-49.74
2022/10/21,3742.89,3753.89,3768.69,3724.69,0.003942577,-0.007778598,-12.04,7.31,-35.56,-2.1
2022/10/24,3633.37,3727.92,3762.16,3619.99,0.009184746,-0.028951802,-109.52,-25.97,-6.53,-104.7
2022/10/25,3627.45,3621.94,3670.73,3594.7,0.013470681,-0.007520831,-5.92,-105.98,-91.43,-25.29
2022/10/26,3656.9,3633.31,3700.88,3633.31,0.018597367,0,29.45,11.37,30.15,38.61
2022/10/27,3631.14,3667.66,3685.08,3631.06,0.004749622,-0.009979115,-25.76,34.35,-15.8,-2.25
2022/10/28,3541.33,3605.16,3618.86,3533.5,0.003800109,-0.019877065,-89.81,-62.5,-66.22,-97.56
2022/10/31,3508.7,3504.51,3553.39,3495.95,0.013947742,-0.002442567,-32.63,-100.65,-65.47,-37.55
2022/11/1,3634.17,3519.82,3634.17,3517.62,0.032487457,-0.000625032,125.47,15.31,80.78,21.67
2022/11/2,3677.81,3620.37,3703.47,3610.8,0.022953455,-0.002643376,43.64,100.55,69.3,93.18
2022/11/3,3647.9,3645.06,3670.16,3628.5,0.006886032,-0.004543135,-29.91,24.69,-33.31,17.7
2022/11/4,3767.17,3646.77,3782.88,3646.77,0.03732344,0,119.27,1.71,112.72,18.27
2022/11/7,3775.3,3754.52,3792.79,3746.37,0.010193047,-0.002170717,8.13,107.75,9.91,99.6
2022/11/8,3749.33,3773.66,3779.12,3723.34,0.001446871,-0.013334535,-25.97,19.14,-13.67,-23.03
2022/11/9,3714.27,3750.78,3760.41,3711.27,0.002567466,-0.010533809,-35.06,-22.88,-18.71,-12.07
2022/11/10,3685.69,3685.83,3701.53,3665.06,0.004259556,-0.005635094,-28.58,-64.95,-58.88,-46.21
2022/11/11,3788.44,3787.76,3828.9,3747.09,0.010861301,-0.010737217,102.75,101.93,127.37,82.03
2022/11/14,3794.02,3818.14,3848.41,3781.78,0.007927944,-0.009522961,5.58,30.38,19.51,34.69
2022/11/15,3865.97,3788.93,3871.64,3775.5,0.021829382,-0.003544536,71.95,-29.21,23.23,-6.28
2022/11/16,3834.39,3860.81,3877.68,3829.31,0.004369549,-0.00815891,-31.58,71.88,6.04,53.81
2022/11/17,3818.66,3821.27,3821.74,3776.57,0.000122996,-0.011697682,-15.73,-39.54,-55.94,-52.74
2022/11/18,3801.57,3823.82,3840.3,3801.57,0.004309826,-0.005818789,-17.09,2.55,18.56,25
2022/11/21,3752.15,3769.63,3769.63,3734,0,-0.009451856,-49.42,-54.19,-70.67,-67.57
